Close,High,Low,Open,Volume,Return,SMA_10,SMA_50,Volatility,Action,RTG
271.1762390136719,272.78491161799025,269.06199481206295,269.3837068905075,119703800,2.004420916598448,-1.8918360790466988,-2.150806997230765,0.43674810944290315,2,7.625996672835253
268.39093017578125,272.28850498888653,268.3725554456711,270.5787293388812,95189300,-0.7472174781119929,-1.8818322749047096,-2.1441086868354806,0.2666657004122725,2,6.510149490166333
272.95037841796875,273.81446769296434,271.7002234133943,271.9300337939139,85861700,1.0943275837477227,-1.8598863056734296,-2.1405779012092863,0.2341247698765461,2,7.081907555403849
271.0658874511719,273.63057861267043,269.97198802595636,272.82164175506375,78293900,-0.5197503798816243,-1.8474248885349094,-2.1329166356930203,0.25135962014015023,2,5.93625921019294
271.58074951171875,271.7554076657255,269.5400319702441,270.781013781808,63958200,0.07498739856136658,-1.842232482959519,-2.116024499999392,0.2264223488418962,2,6.617285468436528
274.9267578125,277.7856136973342,271.59910780063615,277.5466019109484,88951400,0.7790008392577497,-1.830844044991887,-2.1051737344900228,0.2172714978147655,2,6.6349229071478115
279.0173034667969,279.05408097269293,272.89515320041767,277.72116990088165,104817400,0.9518229215844242,-1.8016637116452674,-2.0826365299054475,0.2361794723916878,2,5.521303108080821
278.5025634765625,282.06002314727544,277.8315071665672,280.04688227031033,90405200,-0.17795998227530035,-1.764677762233164,-2.064751468173233,0.12698535276187958,2,4.72649522362448
279.7435607910156,280.3318607230198,275.28523421175083,278.03375713092686,119090800,0.2477002254572042,-1.731187872457598,-2.041992321298739,0.1010879214850152,2,5.090765744206904
280.8741760253906,281.4808786671015,278.5852740999053,279.10004699838373,55758300,0.2197081134926497,-1.697836515014741,-2.0189828247168355,-0.09601747516451102,2,5.474312202916994
283.1998596191406,283.24583851794176,280.4605383804992,281.7934214913829,74267200,0.5060499709827389,-1.6751984587044553,-1.9915290560714747,-0.09222932728794211,2,5.437665554583379
286.9687805175781,287.92479945173847,284.9096887083299,285.18544991384636,92567600,0.8457367209058936,-1.6402201076767826,-1.960629701059746,-0.07876114414422505,2,5.55557832468482
286.21502685546875,287.722596417164,284.1191573072027,285.98521647494385,75794400,-0.23077391526442065,-1.6152454458741892,-1.9370093357866873,-0.09706785725799584,2,4.804236956259555
293.550537109375,295.32466622909004,291.54659764607965,291.61095127500704,150524700,1.6781030515616868,-1.572911378476227,-1.9118860847709522,-0.009426490526485518,2,5.418036101754755
297.0988464355469,297.2918792842742,293.817147742069,294.35949682860377,73641200,0.7632646940105576,-1.5248659407459155,-1.8904161931917305,-0.027909837537878436,2,3.4418809814243687
294.88348388671875,297.17238620785696,293.5689472426089,294.43303648292283,77479200,-0.5570753391378953,-1.4872914443890002,-1.8670867194139351,0.0016984497456267356,2,3.261589136571051
293.2380676269531,296.35431008693706,292.52106030785467,295.4626446212481,95000800,-0.4302874872187126,-1.4605166092210908,-1.8472270317652837,-0.11787091189295423,2,4.7424612769205705
276.3331298828125,286.9411829598361,275.7816075129834,286.3069041815128,209243600,-3.947911842549014,-1.46460121580244,-1.8323851045725918,0.5434829885272354,2,2.794505147555741
279.6424255371094,284.11912678025476,274.48549461766504,283.3469673510181,194678900,0.7557110836705607,-1.4647916331191535,-1.8122795622793555,0.5435067144424073,2,6.137509420493356
282.2530212402344,283.38369810345534,272.7756459737203,273.9522736793171,135782700,0.5773435314754306,-1.462195545248367,-1.7931575247868934,0.5488326987625687,2,3.482620630817739
287.6857604980469,290.1493485974371,282.8229940315134,290.0022666173974,137627500,1.2469836284767888,-1.4537494972540672,-1.7707284086439434,0.46820000125781436,2,4.1860083670017945
286.49078369140625,289.0003228615567,285.75537372521586,288.7061588750805,83398900,-0.333943093334659,-1.454649469019818,-1.7545220746836436,0.4461753994641009,2,1.7126921967940458
286.6011047363281,287.0791002022098,284.5144366960276,284.97405743157583,80828700,-0.027314958467640132,-1.4539225621176597,-1.7383676868649605,0.4132291376318263,2,2.027680686304009
284.9631652832031,290.26282089573067,283.01501607269654,290.0689386157883,135549600,-0.4394186518379438,-1.4700908539606188,-1.7259122873941726,0.4094940521842618,2,2.8914751921652835
286.791259765625,287.1882662143913,283.21814537378975,284.3630116638021,74649400,0.38005924491645815,-1.4894979639413437,-1.7142122654117358,0.4117264306824545,2,3.618875105327428
288.1115417480469,290.37360494908,287.70529343295135,289.44107656536517,68471200,0.25767632308643,-1.5022481672699082,-1.7011353229126251,0.3959364572891361,2,2.9173826699914747
280.76220703125,286.68971915216207,278.9248757908203,286.07110475847367,132813500,-1.7766062465712393,-1.525737700410728,-1.6936422946070329,0.4908436859559887,2,2.012205624440239
283.77215576171875,284.03991677797876,278.1677990684482,280.1897990735888,89468000,0.670919906706888,-1.511731512735133,-1.6829272317104014,0.5063364868813689,2,2.957735810449837
277.0321350097656,282.88579689027085,276.45048811590635,282.67343082724625,127961000,-1.6579011339480894,-1.516646164143655,-1.6752152559073867,0.5990891999971306,2,1.4815913447830054
281.10382080078125,281.24230815078425,275.99804720322345,278.28780803699664,79773300,0.9395848727765156,-1.518809877147733,-1.6685804282152146,0.6310281821701463,2,3.774201656051761
